Num_items,Itemset,Support
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Hình thức vay=nan'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Mức vay=nan'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Tình trạng tín dụng=Tốt', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', {'Số người phụ thuộc=1.0', inf]'"",)",0.1
1,"(""'Loại hợp đồng=4.0', {'Số người phụ thuộc=1.0', 'Nghề nghiệp=6.0'}"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Số năm kinh nghiệm=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp doanh thu=Cao', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Nguồn doanh thu chính=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Hình thức vay=nan'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Mức vay=nan'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Nguồn doanh thu chính=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Hình thức vay=nan'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Mức vay=nan'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', {'Số năm kinh nghiệm=3.0', inf]'"",)",0.1
1,"(""'Loại hợp đồng=4.0', {'Số năm kinh nghiệm=3.0', 'Nghề nghiệp=6.0'}"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Nguồn doanh thu chính=1.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Nguồn doanh thu chính=1.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Nguồn doanh thu chính=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Nguồn doanh thu chính=1.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Nguồn doanh thu chính=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Nguồn doanh thu chính=1.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Nguồn doanh thu chính=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Loại hình cư trú=0.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Loại hình cư trú=0.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Loại hình cư trú=0.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Loại hình cư trú=0.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Loại hình cư trú=0.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Loại hình cư trú=0.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'TỈNH=Quảng Ngãi', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'TỈNH=Quảng Ngãi', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'TỈNH=Quảng Ngãi', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'TỈNH=Quảng Ngãi', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'TỈNH=Quảng Ngãi', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'TỈNH=Quảng Ngãi', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=2.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=2.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=2.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=2.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=2.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng hôn nhân=2.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng hôn nhân=2.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng hôn nhân=2.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Tình trạng hôn nhân=2.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen X', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen X', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen X', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen Y', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen Y', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen Y', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen Y', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Phân lớp tuổi=Gen Y', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=nan', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=nan', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức thanh khoản=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=6.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=6.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mục đích vay=6.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Hình thức vay=nan', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Hình thức vay=nan', 'Mức vay=nan'"",)",0.2
1,"(""'Loại hợp đồng=4.0', 'Hình thức vay=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Số người phụ thuộc=0.0', 'Mức vay=nan'"",)",0.1
1,"(""'Loại hợp đồng=4.0', 'Mức vay=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Tình trạng tín dụng=Tốt'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Phân lớp doanh thu=Cao'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Số năm kinh nghiệm=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Loại hình cư trú=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Phân lớp doanh thu=Cao'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Số năm kinh nghiệm=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Tình trạng tín dụng=Tốt', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', {'Số người phụ thuộc=1.0', inf]'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', {'Số người phụ thuộc=1.0', 'Nghề nghiệp=6.0'}"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Số năm kinh nghiệm=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp doanh thu=Cao', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Số năm kinh nghiệm=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp khoản vay=25-36', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp khoản vay=25-36', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp khoản vay=25-36', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp khoản vay=25-36', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'TỈNH=Quảng Ngãi', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'TỈNH=Quảng Ngãi', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'TỈNH=Quảng Ngãi', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'TỈNH=Quảng Ngãi', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'TỈNH=Quảng Ngãi', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'TỈNH=Quảng Ngãi', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp tuổi=Gen Y', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp tuổi=Gen Y', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp tuổi=Gen Y', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp tuổi=Gen Y', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Phân lớp tuổi=Gen Y', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mức thanh khoản=nan', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mức thanh khoản=nan', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mức thanh khoản=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mức thanh khoản=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mục đích vay=6.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mục đích vay=6.0', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mục đích vay=6.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Hình thức vay=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Hình thức vay=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Nguồn doanh thu chính=nan', 'Mức vay=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Tình trạng tín dụng=Tốt'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Mục đích vay=1.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Nguồn doanh thu chính=1.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Trình độ học vấn=2.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Loại hợp đồng=nan'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'TỈNH=nan'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Mức thanh khoản=5.0', 'Mức vay=nan'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Tình trạng tín dụng=Tốt', 'Mục đích vay=1.0'"",)",0.2
1,"(""'Phân lớp doanh thu=nan', 'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=1.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Tình trạng tín dụng=Tốt', 'Phân lớp khoản vay=25-36'"",)",0.2
1,"(""'Phân lớp doanh thu=nan', 'Tình trạng tín dụng=Tốt', 'Nguồn doanh thu chính=1.0'"",)",0.2
1,"(""'Phân lớp doanh thu=nan', 'Tình trạng tín dụng=Tốt', 'Loại hình cư trú=0.0'"",)",0.2
1,"(""'Phân lớp doanh thu=nan', 'Tình trạng tín dụng=Tốt', 'Trình độ học vấn=2.0'"",)",0.1
1,"(""'Phân lớp doanh thu=nan', 'Tình trạng tín dụng=Tốt', 'Mức thanh khoản=2.0'"",)",0.1
